"customer_id","country","recency","frequency","monetary","avg_order_value","unique_products","total_quantity","customer_lifetime_days","recency_score","frequency_score","monetary_score","rfm_total_score","rfm_score","business_segment"
15571,United Kingdom,12,4,650.43,162.61,47,264,67,5,4,3,12,"543",Loyal Customers
13914,United Kingdom,12,2,626.45,313.23,28,380,25,5,2,3,10,"523",New / Promising Customers
17523,United Kingdom,12,4,652.74,163.19,25,872,8,5,4,3,12,"543",Loyal Customers
14215,United Kingdom,12,6,1789.72,298.29,98,1358,357,5,5,4,14,"554",Champions
17237,United Kingdom,12,2,314.69,157.35,18,105,11,5,3,2,10,"532",Regular Customers
16800,United Kingdom,12,1,1201.49,1201.49,148,540,0,5,2,4,11,"524",New / Promising Customers
16168,United Kingdom,11,27,3787.60,140.28,57,1892,359,5,5,5,15,"555",Champions
14554,United Kingdom,11,4,2381.04,595.26,147,1478,42,5,4,5,14,"545",Champions
16852,United Kingdom,11,2,144.91,72.46,9,56,166,5,3,1,9,"531",Regular Customers
12464,Belgium,11,8,1212.05,151.51,6,112,299,5,5,4,14,"554",Champions
17306,United Kingdom,11,19,8631.31,454.28,13,11491,343,5,5,5,15,"555",Champions
13496,United Kingdom,11,2,653.33,326.67,28,341,349,5,2,3,10,"523",New / Promising Customers
17682,United Kingdom,11,6,2474.33,412.39,48,1367,358,5,5,5,15,"555",Champions
13068,United Kingdom,11,2,344.00,172.00,1,200,309,5,3,2,10,"532",Regular Customers
14452,United Kingdom,11,2,264.44,132.22,55,119,83,5,2,2,9,"522",New / Promising Customers
12627,Germany,11,7,4478.53,639.79,162,2752,130,5,5,5,15,"555",Champions
17655,United Kingdom,11,7,2638.94,376.99,66,1116,356,5,5,5,15,"555",Champions
12727,France,11,7,3980.70,568.67,109,2098,310,5,5,5,15,"555",Champions
13576,United Kingdom,11,18,6717.34,373.19,78,2646,363,5,5,5,15,"555",Champions
14088,United Kingdom,11,13,50491.81,3883.99,379,12665,312,5,5,5,15,"555",Champions
14866,United Kingdom,11,12,14389.90,1199.16,30,6752,356,5,5,5,15,"555",Champions
15218,United Kingdom,11,11,5756.89,523.35,77,3329,308,5,5,5,15,"555",Champions
14125,United Kingdom,11,3,2740.43,913.48,159,1640,68,5,4,5,14,"545",Champions
16782,United Kingdom,11,13,2279.90,175.38,103,712,355,5,5,5,15,"555",Champions
17711,United Kingdom,11,2,385.10,192.55,22,246,279,5,2,2,9,"522",New / Promising Customers
13147,United Kingdom,11,4,712.80,178.20,1,144,89,5,4,3,12,"543",Loyal Customers
15619,United Kingdom,11,1,336.40,336.40,3,136,0,5,2,2,9,"522",New / Promising Customers
13467,United Kingdom,11,2,1083.71,541.86,89,584,26,5,3,4,12,"534",Regular Customers
13014,United Kingdom,11,10,3466.28,346.63,67,905,271,5,5,5,15,"555",Champions
15197,United Kingdom,11,3,1079.61,359.87,30,469,348,5,4,4,13,"544",Champions
13999,United Kingdom,11,12,3901.81,325.15,102,2243,351,5,5,5,15,"555",Champions
14836,United Kingdom,11,3,102.45,34.15,5,45,20,5,3,1,9,"531",Regular Customers
13349,United Kingdom,11,1,247.32,247.32,16,225,0,5,1,1,7,"511",New / Promising Customers
14321,United Kingdom,11,5,1530.75,306.15,111,2406,323,5,4,4,13,"544",Champions
14961,United Kingdom,11,9,7044.68,782.74,193,3708,350,5,5,5,15,"555",Champions
12654,Germany,11,5,601.98,120.40,31,264,285,5,4,3,12,"543",Loyal Customers
15148,United Kingdom,11,1,301.29,301.29,20,187,0,5,1,2,8,"512",New / Promising Customers
13883,United Kingdom,11,5,2674.48,534.90,108,1436,243,5,4,5,14,"545",Champions
15783,United Kingdom,11,1,246.30,246.30,14,212,0,5,1,1,7,"511",New / Promising Customers
15206,United Kingdom,11,4,420.30,105.08,3,162,265,5,4,2,11,"542",Regular Customers
16479,United Kingdom,11,2,300.83,150.42,35,102,0,5,3,2,10,"532",Regular Customers
12375,Finland,11,2,457.50,228.75,14,178,88,5,3,2,10,"532",Regular Customers
14349,United Kingdom,11,1,133.50,133.50,31,86,0,5,1,1,7,"511",New / Promising Customers
13198,United Kingdom,11,6,3401.24,566.87,199,2648,351,5,5,5,15,"555",Champions
17468,United Kingdom,11,2,137.00,68.50,5,116,4,5,3,1,9,"531",Regular Customers
17101,United Kingdom,11,4,1621.73,405.43,28,815,168,5,4,4,13,"544",Champions
12670,France,11,5,2996.05,599.21,58,1397,222,5,4,5,14,"545",Champions
16992,United Kingdom,11,5,1614.31,322.86,84,860,274,5,4,4,13,"544",Champions
15089,United Kingdom,11,6,2420.84,403.47,139,1359,118,5,5,5,15,"555",Champions
17772,United Kingdom,11,2,182.77,91.39,50,58,0,5,3,1,9,"531",Regular Customers
14390,United Kingdom,11,9,4652.82,516.98,135,2136,362,5,5,5,15,"555",Champions
15755,United Kingdom,11,6,2364.25,394.04,127,1427,284,5,5,5,15,"555",Champions
15239,United Kingdom,11,2,780.59,390.30,48,594,68,5,2,3,10,"523",New / Promising Customers
13928,United Kingdom,11,4,464.57,116.14,23,129,123,5,4,2,11,"542",Regular Customers
14701,United Kingdom,11,9,2549.37,283.26,268,932,306,5,5,5,15,"555",Champions
13429,United Kingdom,11,4,1006.80,251.70,55,1390,65,5,4,4,13,"544",Champions
14173,United Kingdom,11,4,450.84,112.71,28,150,209,5,4,2,11,"542",Regular Customers
14388,United Kingdom,11,8,3212.84,401.61,124,1941,362,5,5,5,15,"555",Champions
14419,United Kingdom,11,6,1058.06,176.34,112,487,354,5,5,4,14,"554",Champions
14824,United Kingdom,11,4,1127.71,281.93,19,525,81,5,4,4,13,"544",Champions
14408,United Kingdom,11,7,2606.53,372.36,60,1616,254,5,5,5,15,"555",Champions
15297,United Kingdom,11,3,641.94,213.98,30,292,53,5,3,3,11,"533",Regular Customers
14723,United Kingdom,11,6,1158.30,193.05,193,695,361,5,5,4,14,"554",Champions
16775,United Kingdom,11,11,1695.66,154.15,84,440,357,5,5,4,14,"554",Champions
18118,United Kingdom,11,26,5653.82,217.45,424,2882,359,5,5,5,15,"555",Champions
14180,United Kingdom,11,25,4748.52,189.94,112,719,362,5,5,5,15,"555",Champions
14667,United Kingdom,11,25,9241.20,369.65,354,5385,358,5,5,5,15,"555",Champions
15790,United Kingdom,11,1,220.85,220.85,34,114,0,5,1,1,7,"511",New / Promising Customers
13137,United Kingdom,11,8,3650.41,456.30,345,2226,298,5,5,5,15,"555",Champions
12451,Switzerland,11,5,9035.52,1807.10,265,6575,314,5,4,5,14,"545",Champions
14209,United Kingdom,11,6,2073.43,345.57,55,691,322,5,5,5,15,"555",Champions
15615,United Kingdom,11,23,10399.74,452.16,184,5508,349,5,5,5,15,"555",Champions
13211,United Kingdom,11,3,1197.42,399.14,45,874,351,5,3,4,12,"534",Regular Customers
16818,United Kingdom,11,11,3349.57,304.51,172,2164,195,5,5,5,15,"555",Champions
13428,United Kingdom,11,1,218.47,218.47,70,156,0,5,1,1,7,"511",New / Promising Customers
14785,United Kingdom,11,2,77.40,38.70,2,84,5,5,3,1,9,"531",Regular Customers
13657,United Kingdom,11,2,382.14,191.07,16,209,191,5,2,2,9,"522",New / Promising Customers
14550,United Kingdom,11,2,765.62,382.81,38,394,34,5,2,3,10,"523",New / Promising Customers
17466,United Kingdom,11,2,763.28,381.64,41,306,68,5,2,3,10,"523",New / Promising Customers
16549,United Kingdom,11,10,4154.64,415.46,445,2365,324,5,5,5,15,"555",Champions
14711,United Kingdom,11,11,2868.80,260.80,221,978,252,5,5,5,15,"555",Champions
14601,United Kingdom,11,1,213.96,213.96,7,168,0,5,1,1,7,"511",New / Promising Customers
12798,Japan,11,3,6977.04,2325.68,6,5256,160,5,3,5,13,"535",Regular Customers
15024,United Kingdom,10,10,1661.33,166.13,105,920,358,5,5,4,14,"554",Champions
15467,United Kingdom,10,3,524.88,174.96,41,310,143,5,4,3,12,"543",Loyal Customers
14540,United Kingdom,10,3,996.26,332.09,64,421,300,5,3,4,12,"534",Regular Customers
12921,United Kingdom,10,37,16587.09,448.30,233,9526,364,5,5,5,15,"555",Champions
14385,United Kingdom,10,3,202.11,67.37,13,159,14,5,4,1,10,"541",Regular Customers
12787,Netherlands,10,3,463.66,154.55,17,261,183,5,3,2,10,"532",Regular Customers
16062,United Kingdom,10,4,1153.62,288.41,50,800,355,5,4,4,13,"544",Champions
12784,Portugal,10,2,574.42,287.21,54,300,6,5,3,3,11,"533",Regular Customers
18058,United Kingdom,10,1,170.16,170.16,3,88,0,5,1,1,7,"511",New / Promising Customers
12429,Denmark,10,3,3312.42,1104.14,63,1359,356,5,3,5,13,"535",Regular Customers
15113,United Kingdom,10,3,3609.33,1203.11,77,2386,45,5,3,5,13,"535",Regular Customers
17502,United Kingdom,10,4,689.10,172.28,25,376,20,5,4,3,12,"543",Loyal Customers
15903,United Kingdom,10,7,5126.76,732.39,46,2410,286,5,5,5,15,"555",Champions
15654,United Kingdom,10,2,922.53,461.27,15,475,17,5,3,3,11,"533",Regular Customers
16241,United Kingdom,10,13,2607.87,200.61,347,1453,360,5,5,5,15,"555",Champions
14755,United Kingdom,10,11,5010.28,455.48,128,2219,325,5,5,5,15,"555",Champions
14448,United Kingdom,10,2,375.35,187.68,20,104,355,5,3,2,10,"532",Regular Customers
17737,United Kingdom,10,2,168.24,84.12,8,108,49,5,3,1,9,"531",Regular Customers
14156,EIRE,10,55,117379.63,2134.18,714,57885,362,5,5,5,15,"555",Champions
12528,Germany,10,6,1933.48,322.25,50,756,303,5,5,4,14,"554",Champions
14713,United Kingdom,10,11,2666.36,242.40,146,1615,356,5,5,5,15,"555",Champions
15611,United Kingdom,10,13,1591.45,122.42,23,504,325,5,5,4,14,"554",Champions
15782,United Kingdom,10,3,2614.74,871.58,34,864,80,5,3,5,13,"535",Regular Customers
15073,United Kingdom,10,3,1043.41,347.80,31,491,177,5,4,4,13,"544",Champions
15444,United Kingdom,10,2,1418.26,709.13,191,764,31,5,3,4,12,"534",Regular Customers
12953,United Kingdom,10,1,329.85,329.85,17,84,0,5,2,2,9,"522",New / Promising Customers
13647,United Kingdom,10,4,1678.12,419.53,65,895,225,5,4,4,13,"544",Champions
14062,United Kingdom,10,12,10464.85,872.07,60,5593,355,5,5,5,15,"555",Champions
14893,United Kingdom,10,2,1237.85,618.93,72,799,2,5,3,4,12,"534",Regular Customers
13362,United Kingdom,10,4,3090.74,772.69,128,1382,278,5,4,5,14,"545",Champions
15039,United Kingdom,10,47,19914.44,423.71,408,9209,359,5,5,5,15,"555",Champions
15414,United Kingdom,10,3,774.90,258.30,37,443,233,5,3,3,11,"533",Regular Customers
16115,United Kingdom,10,8,1667.97,208.50,169,1001,283,5,5,4,14,"554",Champions
17288,United Kingdom,10,7,1419.73,202.82,118,1203,349,5,5,4,14,"554",Champions
16712,United Kingdom,10,11,3645.43,331.40,259,1749,267,5,5,5,15,"555",Champions
14618,United Kingdom,10,3,553.44,184.48,10,264,328,5,4,3,12,"543",Loyal Customers
13255,United Kingdom,10,2,399.51,199.76,13,177,364,5,3,2,10,"532",Regular Customers
13012,United Kingdom,10,8,1661.84,207.73,67,824,285,5,5,4,14,"554",Champions
12882,United Kingdom,10,2,1463.04,731.52,12,246,24,5,3,4,12,"534",Regular Customers
15394,United Kingdom,10,4,2183.54,545.89,54,910,349,5,4,5,14,"545",Champions
14005,United Kingdom,10,5,2874.72,574.94,53,2478,206,5,4,5,14,"545",Champions
15544,United Kingdom,10,9,3546.71,394.08,122,3109,363,5,5,5,15,"555",Champions
15251,United Kingdom,10,11,10484.99,953.18,97,6171,232,5,5,5,15,"555",Champions
15152,United Kingdom,10,13,4745.69,365.05,196,2704,178,5,5,5,15,"555",Champions
16295,United Kingdom,10,4,1328.55,332.14,70,841,55,5,4,4,13,"544",Champions
13203,United Kingdom,10,4,869.46,217.37,56,800,233,5,4,3,12,"543",Loyal Customers
17736,United Kingdom,10,3,377.44,125.81,24,238,104,5,4,2,11,"542",Regular Customers
14963,United Kingdom,10,5,1487.80,297.56,149,1176,174,5,4,4,13,"544",Champions
18230,United Kingdom,10,7,2810.20,401.46,32,1316,293,5,5,5,15,"555",Champions
18179,United Kingdom,10,6,1793.17,298.86,86,1360,327,5,5,4,14,"554",Champions
13784,United Kingdom,10,11,2462.79,223.89,9,2493,323,5,5,5,15,"555",Champions
16361,United Kingdom,10,4,896.66,224.17,87,421,62,5,4,3,12,"543",Loyal Customers
15712,United Kingdom,10,5,1072.36,214.47,41,486,278,5,4,4,13,"544",Champions
16657,United Kingdom,10,4,933.62,233.41,158,1229,245,5,4,3,12,"543",Loyal Customers
15680,United Kingdom,10,3,1333.68,444.56,61,952,357,5,3,4,12,"534",Regular Customers
18241,United Kingdom,10,17,2073.09,121.95,60,1051,208,5,5,5,15,"555",Champions
12714,France,10,5,4708.86,941.77,216,3069,285,5,4,5,14,"545",Champions
15046,United Kingdom,10,15,5213.77,347.58,147,3451,329,5,5,5,15,"555",Champions
16915,United Kingdom,10,6,621.68,103.61,46,132,274,5,5,3,13,"553",Loyal Customers
12598,France,10,8,3023.08,377.89,84,1964,275,5,5,5,15,"555",Champions
14432,United Kingdom,10,6,2255.51,375.92,256,2070,80,5,5,5,15,"555",Champions
12966,United Kingdom,10,1,160.18,160.18,10,75,0,5,1,1,7,"511",New / Promising Customers
16265,United Kingdom,10,9,5447.00,605.22,164,2646,355,5,5,5,15,"555",Champions
12630,Finland,10,2,1270.88,635.44,60,548,34,5,3,4,12,"534",Regular Customers
12488,France,10,3,1298.66,432.89,46,529,66,5,3,4,12,"534",Regular Customers
12524,Germany,10,8,4485.72,560.72,113,3699,324,5,5,5,15,"555",Champions
18158,United Kingdom,10,2,453.40,226.70,24,354,79,5,3,2,10,"532",Regular Customers
17911,United Kingdom,10,1,366.23,366.23,39,223,0,5,2,2,9,"522",New / Promising Customers
13658,United Kingdom,10,5,2639.17,527.83,91,1019,195,5,4,5,14,"545",Champions
12957,United Kingdom,10,8,4017.54,502.19,208,2549,330,5,5,5,15,"555",Champions
14258,United Kingdom,10,9,12669.98,1407.78,58,7100,328,5,5,5,15,"555",Champions
16145,United Kingdom,9,11,3799.49,345.41,134,3123,351,5,5,5,15,"555",Champions
16376,United Kingdom,9,2,987.01,493.51,104,694,9,5,3,4,12,"534",Regular Customers
14804,United Kingdom,9,1,353.27,353.27,12,121,0,5,2,2,9,"522",New / Promising Customers
18077,United Kingdom,9,11,2633.01,239.36,101,1878,358,5,5,5,15,"555",Champions
16701,United Kingdom,9,13,5398.30,415.25,99,6393,353,5,5,5,15,"555",Champions
15373,United Kingdom,9,12,2415.91,201.33,74,500,363,5,5,5,15,"555",Champions
17450,United Kingdom,9,46,194550.79,4229.37,124,69993,359,5,5,5,15,"555",Champions
17014,United Kingdom,9,3,586.33,195.44,63,245,58,5,4,3,12,"543",Loyal Customers
16839,United Kingdom,9,34,16594.35,488.07,114,8975,361,5,5,5,15,"555",Champions
17381,United Kingdom,9,29,20275.61,699.16,40,25649,364,5,5,5,15,"555",Champions
17426,United Kingdom,9,6,5037.26,839.54,179,3094,274,5,5,5,15,"555",Champions
12901,United Kingdom,9,28,17654.54,630.52,30,23075,262,5,5,5,15,"555",Champions
15904,United Kingdom,9,1,164.68,164.68,30,84,0,5,1,1,7,"511",New / Promising Customers
12919,United Kingdom,9,6,1335.19,222.53,34,673,161,5,5,4,14,"554",Champions
15380,United Kingdom,9,5,1690.26,338.05,22,376,357,5,4,4,13,"544",Champions
14178,United Kingdom,9,7,1620.93,231.56,191,1505,174,5,5,4,14,"554",Champions
16242,United Kingdom,9,7,3603.21,514.74,184,1982,269,5,5,5,15,"555",Champions
14289,United Kingdom,9,6,911.26,151.88,33,292,281,5,5,3,13,"553",Loyal Customers
14047,United Kingdom,9,5,1308.61,261.72,22,381,364,5,4,4,13,"544",Champions
14146,United Kingdom,9,5,4191.00,838.20,183,2437,349,5,4,5,14,"545",Champions
13854,United Kingdom,9,25,8109.52,324.38,39,2296,357,5,5,5,15,"555",Champions
15172,United Kingdom,9,5,1624.05,324.81,106,1611,228,5,4,4,13,"544",Champions
15993,United Kingdom,9,7,2797.57,399.65,335,2051,36,5,5,5,15,"555",Champions
13509,United Kingdom,9,7,979.72,139.96,27,1106,276,5,5,4,14,"554",Champions
15434,United Kingdom,9,5,1041.48,208.30,40,647,192,5,4,4,13,"544",Champions
17937,United Kingdom,9,7,4301.22,614.46,19,1754,354,5,5,5,15,"555",Champions
16938,United Kingdom,9,4,2736.38,684.10,212,2540,300,5,4,5,14,"545",Champions
15060,United Kingdom,9,4,303.09,75.77,81,263,1,5,4,2,11,"542",Regular Customers
14287,United Kingdom,9,3,176.63,58.88,9,261,190,5,4,1,10,"541",Regular Customers
17576,United Kingdom,9,19,3622.68,190.67,245,1994,357,5,5,5,15,"555",Champions
12562,France,9,7,3781.74,540.25,99,1779,190,5,5,5,15,"555",Champions
14960,United Kingdom,9,2,221.27,110.64,23,221,163,5,3,1,9,"531",Regular Customers
16966,United Kingdom,9,7,2154.97,307.85,8,1981,232,5,5,5,15,"555",Champions
14440,United Kingdom,9,5,2357.68,471.54,33,588,357,5,4,5,14,"545",Champions
14655,United Kingdom,9,4,1932.23,483.06,35,1089,214,5,4,4,13,"544",Champions
15101,United Kingdom,9,2,317.53,158.77,8,241,351,5,3,2,10,"532",Regular Customers
16169,United Kingdom,9,4,1822.97,455.74,71,1325,67,5,4,4,13,"544",Champions
12572,Germany,9,2,1020.42,510.21,53,452,43,5,3,4,12,"534",Regular Customers
15144,United Kingdom,9,17,6580.44,387.08,132,3050,304,5,5,5,15,"555",Champions
12963,United Kingdom,9,8,1856.63,232.08,75,881,357,5,5,4,14,"554",Champions
17566,United Kingdom,9,2,901.21,450.61,113,518,17,5,3,3,11,"533",Regular Customers
16011,United Kingdom,9,16,3362.71,210.17,99,2042,358,5,5,5,15,"555",Champions
14869,United Kingdom,9,2,725.70,362.85,66,550,95,5,2,3,10,"523",New / Promising Customers
13159,United Kingdom,9,4,1437.85,359.46,114,1059,107,5,4,4,13,"544",Champions
14367,United Kingdom,9,16,9261.52,578.85,270,4438,268,5,5,5,15,"555",Champions
15951,United Kingdom,9,2,708.22,354.11,36,313,277,5,2,3,10,"523",New / Promising Customers
15531,United Kingdom,9,2,2007.44,1003.72,196,1105,22,5,3,4,12,"534",Regular Customers
17350,United Kingdom,9,4,1286.07,321.52,66,795,43,5,4,4,13,"544",Champions
14262,United Kingdom,9,8,2618.23,327.28,87,1645,232,5,5,5,15,"555",Champions
14732,United Kingdom,9,8,2702.49,337.81,105,1405,331,5,5,5,15,"555",Champions
16496,United Kingdom,9,3,1599.52,533.17,92,1111,308,5,3,4,12,"534",Regular Customers
17321,United Kingdom,9,2,700.86,350.43,94,373,59,5,2,3,10,"523",New / Promising Customers
15500,United Kingdom,9,4,1131.56,282.89,64,572,73,5,4,4,13,"544",Champions
17115,United Kingdom,9,3,837.50,279.17,33,372,225,5,4,3,12,"543",Loyal Customers
18122,United Kingdom,9,6,1826.21,304.37,239,1234,142,5,5,4,14,"554",Champions
12664,Finland,9,9,4881.88,542.43,10,1203,314,5,5,5,15,"555",Champions
14299,United Kingdom,9,9,3965.62,440.62,94,2149,357,5,5,5,15,"555",Champions
14298,United Kingdom,9,44,51527.30,1171.08,884,58343,352,5,5,5,15,"555",Champions
16789,United Kingdom,9,1,80.80,80.80,5,32,0,5,1,1,7,"511",New / Promising Customers
17768,United Kingdom,9,3,2273.18,757.73,77,1186,158,5,3,5,13,"535",Regular Customers
15687,United Kingdom,9,9,2993.10,332.57,119,1310,322,5,5,5,15,"555",Champions
15602,United Kingdom,9,9,1297.87,144.21,30,1137,360,5,5,4,14,"554",Champions
16156,United Kingdom,9,9,3122.04,346.89,108,1308,302,5,5,5,15,"555",Champions
15021,United Kingdom,9,9,1914.82,212.76,287,847,358,5,5,4,14,"554",Champions
14309,United Kingdom,9,9,2352.53,261.39,74,1633,350,5,5,5,15,"555",Champions
14659,United Kingdom,9,9,2529.93,281.10,147,1195,307,5,5,5,15,"555",Champions
15948,United Kingdom,9,2,955.24,477.62,51,567,35,5,3,4,12,"534",Regular Customers
15862,United Kingdom,9,4,832.88,208.22,142,585,365,5,4,3,12,"543",Loyal Customers
17293,United Kingdom,9,9,1875.11,208.35,93,1140,353,5,5,4,14,"554",Champions
16813,United Kingdom,9,10,1692.98,169.30,248,1525,196,5,5,4,14,"554",Champions
12553,France,9,10,3692.28,369.23,95,1965,321,5,5,5,15,"555",Champions
12951,United Kingdom,9,6,1064.07,177.35,53,503,322,5,5,4,14,"554",Champions
13090,United Kingdom,9,14,8910.82,636.49,98,2263,364,5,5,5,15,"555",Champions
14766,United Kingdom,9,6,2473.37,412.23,111,1349,358,5,5,5,15,"555",Champions
13040,United Kingdom,9,2,676.99,338.50,38,355,25,5,2,3,10,"523",New / Promising Customers
15028,United Kingdom,9,4,627.13,156.78,35,459,360,5,4,3,12,"543",Loyal Customers
14243,United Kingdom,9,10,2588.77,258.88,99,1221,357,5,5,5,15,"555",Champions
16700,United Kingdom,9,13,5076.55,390.50,159,4024,358,5,5,5,15,"555",Champions
16119,United Kingdom,9,2,423.36,211.68,14,240,64,5,2,2,9,"522",New / Promising Customers
14897,United Kingdom,8,4,1366.38,341.60,43,468,289,5,4,4,13,"544",Champions
12695,France,8,4,582.10,145.53,23,220,203,5,4,3,12,"543",Loyal Customers
18245,United Kingdom,8,7,2567.06,366.72,153,1788,348,5,5,5,15,"555",Champions
14594,United Kingdom,8,2,379.83,189.92,48,185,366,5,3,2,10,"532",Regular Customers
15539,United Kingdom,8,1,538.46,538.46,41,410,0,5,2,3,10,"523",New / Promising Customers
13458,United Kingdom,8,14,9646.57,689.04,242,5508,352,5,5,5,15,"555",Champions
13780,United Kingdom,8,2,360.01,180.01,56,318,163,5,3,2,10,"532",Regular Customers
16440,United Kingdom,8,5,3640.67,728.13,186,2018,207,5,4,5,14,"545",Champions
16038,United Kingdom,8,3,471.78,157.26,24,244,194,5,3,2,10,"532",Regular Customers
14493,United Kingdom,8,5,2383.24,476.65,95,1285,148,5,4,5,14,"545",Champions
12364,Belgium,8,4,1313.10,328.28,70,1506,105,5,4,4,13,"544",Champions
13560,United Kingdom,8,1,174.37,174.37,32,64,0,5,1,1,7,"511",New / Promising Customers
18174,United Kingdom,8,1,104.00,104.00,1,50,0,5,1,1,7,"511",New / Promising Customers
17495,United Kingdom,8,2,497.56,248.78,21,229,31,5,3,3,11,"533",Regular Customers
12962,United Kingdom,8,2,266.39,133.20,15,129,106,5,2,2,9,"522",New / Promising Customers
13953,United Kingdom,8,7,3515.68,502.24,8,2724,345,5,5,5,15,"555",Champions
13969,United Kingdom,8,18,9053.94,503.00,334,4542,358,5,5,5,15,"555",Champions
16759,United Kingdom,8,3,789.79,263.26,40,609,23,5,3,3,11,"533",Regular Customers
13297,United Kingdom,8,4,2089.85,522.46,52,963,60,5,4,5,14,"545",Champions
12587,Finland,8,1,144.00,144.00,4,51,0,5,1,1,7,"511",New / Promising Customers
13017,United Kingdom,8,1,204.00,204.00,1,48,0,5,1,1,7,"511",New / Promising Customers
14031,United Kingdom,8,19,17286.86,909.83,119,5788,365,5,5,5,15,"555",Champions
14292,United Kingdom,8,9,4871.93,541.33,64,1663,275,5,5,5,15,"555",Champions
17611,United Kingdom,8,15,3984.22,265.61,440,2560,354,5,5,5,15,"555",Champions
16989,United Kingdom,8,6,1133.25,188.88,7,1233,143,5,5,4,14,"554",Champions
16474,United Kingdom,8,7,1871.50,267.36,237,943,138,5,5,4,14,"554",Champions
17584,United Kingdom,8,2,1242.30,621.15,30,458,120,5,3,4,12,"534",Regular Customers
12704,Finland,8,8,2340.84,292.61,64,1006,162,5,5,5,15,"555",Champions
14895,United Kingdom,8,20,11138.71,556.94,273,4851,283,5,5,5,15,"555",Champions
18144,United Kingdom,8,12,2888.75,240.73,27,1343,366,5,5,5,15,"555",Champions
17157,United Kingdom,8,2,319.00,159.50,11,172,169,5,3,2,10,"532",Regular Customers
17686,United Kingdom,8,7,5739.46,819.92,205,2478,295,5,5,5,15,"555",Champions
12856,United Kingdom,8,6,2179.93,363.32,155,1079,56,5,5,5,15,"555",Champions
16899,United Kingdom,8,6,1281.56,213.59,80,522,353,5,5,4,14,"554",Champions
14688,United Kingdom,8,21,5630.87,268.14,148,3621,366,5,5,5,15,"555",Champions
12558,USA,8,1,269.96,269.96,11,196,0,5,1,2,8,"512",New / Promising Customers
14092,United Kingdom,8,14,4076.91,291.21,117,2066,351,5,5,5,15,"555",Champions
13884,United Kingdom,8,5,787.60,157.52,45,300,276,5,4,3,12,"543",Loyal Customers
17942,United Kingdom,8,1,77.50,77.50,2,38,0,5,1,1,7,"511",New / Promising Customers
13495,United Kingdom,8,5,2044.87,408.97,34,829,361,5,4,4,13,"544",Champions
16359,United Kingdom,8,9,1750.92,194.55,39,1183,324,5,5,4,14,"554",Champions
14865,United Kingdom,8,2,52.20,26.10,4,108,365,5,3,1,9,"531",Regular Customers
14023,United Kingdom,8,2,584.07,292.04,30,345,243,5,3,3,11,"533",Regular Customers
17567,United Kingdom,8,8,4331.48,541.44,110,2632,365,5,5,5,15,"555",Champions
15271,United Kingdom,8,15,2507.07,167.14,184,1262,358,5,5,5,15,"555",Champions
12700,France,8,4,4939.99,1235.00,193,2967,208,5,4,5,14,"545",Champions
17086,United Kingdom,8,6,2050.08,341.68,76,1859,56,5,5,4,14,"554",Champions
15547,United Kingdom,8,14,4954.84,353.92,441,4032,355,5,5,5,15,"555",Champions
17221,United Kingdom,8,2,335.13,167.57,59,288,29,5,3,2,10,"532",Regular Customers
18055,United Kingdom,8,10,6784.19,678.42,223,2455,362,5,5,5,15,"555",Champions
16103,United Kingdom,8,6,1429.64,238.27,30,558,226,5,5,4,14,"554",Champions
13183,United Kingdom,8,9,3957.78,439.75,51,2208,327,5,5,5,15,"555",Champions
17183,United Kingdom,8,6,3347.31,557.89,42,1296,98,5,5,5,15,"555",Champions
12970,United Kingdom,8,4,452.24,113.06,116,310,315,5,4,2,11,"542",Regular Customers
15078,United Kingdom,8,32,9743.11,304.47,97,5105,361,5,5,5,15,"555",Champions
18282,United Kingdom,8,2,178.05,89.03,12,103,119,5,3,1,9,"531",Regular Customers
14428,United Kingdom,8,5,1244.83,248.97,108,436,318,5,4,4,13,"544",Champions
14250,United Kingdom,8,3,1904.05,634.68,94,1200,82,5,4,4,13,"544",Champions
14126,United Kingdom,8,3,706.13,235.38,14,508,3,5,4,3,12,"543",Loyal Customers
13868,United Kingdom,8,2,3192.54,1596.27,32,1964,31,5,3,5,13,"535",Regular Customers
15123,United Kingdom,8,2,2199.31,1099.66,93,1195,199,5,3,5,13,"535",Regular Customers
18097,United Kingdom,8,6,2697.80,449.63,65,1686,347,5,5,5,15,"555",Champions
17386,United Kingdom,8,6,2686.42,447.74,23,1902,158,5,5,5,15,"555",Champions
14788,United Kingdom,8,2,679.44,339.72,26,421,19,5,2,3,10,"523",New / Promising Customers
13309,United Kingdom,8,5,1456.79,291.36,82,1544,301,5,4,4,13,"544",Champions
14560,United Kingdom,8,22,2237.77,101.72,39,1260,350,5,5,5,15,"555",Champions
12762,Portugal,8,2,1898.52,949.26,62,1227,18,5,3,4,12,"534",Regular Customers
13705,United Kingdom,8,3,711.86,237.29,25,363,366,5,4,3,12,"543",Loyal Customers
15769,United Kingdom,8,26,56252.72,2163.57,26,29672,364,5,5,5,15,"555",Champions
16333,United Kingdom,8,22,26626.80,1210.31,9,32184,302,5,5,5,15,"555",Champions
12684,France,8,7,2283.63,326.23,61,1985,206,5,5,5,15,"555",Champions
15570,United Kingdom,8,12,4165.52,347.13,231,2067,362,5,5,5,15,"555",Champions
14720,United Kingdom,6,3,663.81,221.27,34,219,121,5,3,3,11,"533",Regular Customers
